-0.783138,-0.771302,9.52591,-0.086475,-0.081938,-0.205227,-0.007878,-0.007618,0.094974,0.27448,0.88314,-0.440686,0.212036,-0.233508,-0.203008,-0.069554,-0.054774,-0.030228,
-0.75914,-0.725018,9.60001,-0.026819,-0.072221,-0.136672,-0.0077,-0.007485,0.09563,1.11121,2.16645,-0.636533,0.210816,-0.23546,-0.201544,-0.059577,-0.05719,-0.037376,
-0.820298,-0.728959,9.69117,-0.057576,-0.033302,-0.040719,-0.007879,-0.007278,0.096456,1.12255,2.21546,-0.611889,0.211792,-0.234728,-0.203008,-0.036843,-0.055061,-0.045816,
-0.866086,-0.721466,9.72087,-0.076308,0.002636,-0.007894,-0.008416,-0.00726,0.09706,0.860859,1.00007,-0.539152,0.210816,-0.235948,-0.20374,-0.014955,-0.052838,-0.053284,
-0.870328,-0.717171,9.71176,-0.076043,0.007546,-0.016874,-0.008678,-0.0072,0.097163,0.884372,-0.561182,-0.477561,0.211548,-0.234484,-0.204228,-0.006418,-0.051215,-0.05908,
-0.843891,-0.6861,9.66724,-0.041421,0.008881,-0.065465,-0.008578,-0.007023,0.096893,0.745944,-1.35281,-0.396211,0.212524,-0.234484,-0.20496,-0.012158,-0.046589,-0.063076,
-0.811456,-0.663016,9.60648,-0.011117,0.001684,-0.130142,-0.008287,-0.006749,0.096367,0.133536,-1.14483,-0.473512,0.213012,-0.233752,-0.204228,-0.02388,-0.043396,-0.066648,
-0.764824,-0.655186,9.57209,0.020179,-0.026385,-0.168736,-0.007888,-0.006591,0.095892,-0.069691,-0.2154,-0.721653,0.21106,-0.235216,-0.203984,-0.035204,-0.043875,-0.07218,
-0.765395,-0.637474,9.56357,0.031937,-0.014022,-0.178367,-0.00765,-0.006462,0.095678,-0.021705,0.643235,-0.961936,0.211792,-0.234728,-0.205448,-0.037507,-0.04318,-0.080596,
-0.747495,-0.593899,9.58739,0.078478,3.9e-05,-0.159109,-0.007559,-0.006154,0.095755,-0.653915,0.678464,-0.759688,0.211792,-0.234728,-0.203008,-0.037655,-0.039774,-0.089036,
-0.730938,-0.613939,9.62093,0.07735,-0.025335,-0.125772,-0.007388,-0.006033,0.096042,-0.764015,0.111851,-0.220236,0.211548,-0.23424,-0.204472,-0.04256,-0.042019,-0.09378,
-0.762653,-0.653331,9.58981,0.023754,-0.024831,-0.151413,-0.007469,-0.00633,0.096054,-0.454871,-0.737837,0.278903,0.211792,-0.235704,-0.203252,-0.049925,-0.047935,-0.093244,
-0.781036,-0.70891,9.57788,-0.031092,-0.044217,-0.157968,-0.007725,-0.006807,0.095838,-0.583045,-1.18584,0.197033,0.212036,-0.235216,-0.205204,-0.061185,-0.059681,-0.090764,
-0.810748,-0.732534,9.57581,-0.067756,-0.034639,-0.155954,-0.007968,-0.007204,0.095767,0.007969,-0.945558,-0.116278,0.211792,-0.235948,-0.203496,-0.069817,-0.071938,-0.090396,
-0.837622,-0.740621,9.58527,-0.089404,-0.018904,-0.143777,-0.008247,-0.007367,0.095804,0.649801,-0.148564,-0.179343,0.211548,-0.23424,-0.203984,-0.07019,-0.078958,-0.092312,
-0.877586,-0.763742,9.63591,-0.125799,-0.005899,-0.08853,-0.008575,-0.007529,0.096105,1.47598,0.692696,-0.096538,0.21106,-0.234972,-0.203984,-0.058275,-0.081074,-0.094912,
-0.889274,-0.749755,9.68559,-0.116205,0.008176,-0.039119,-0.008827,-0.00758,0.096607,1.73939,1.06254,-0.007769,0.211792,-0.23546,-0.204472,-0.039655,-0.075562,-0.096916,
-0.890236,-0.765317,9.74384,-0.121091,-0.005334,0.019952,-0.008889,-0.00759,0.097146,1.82831,0.843356,-0.074881,0.212036,-0.23424,-0.20252,-0.021194,-0.069892,-0.098976,
-0.8716,-0.713473,9.73663,-0.071008,0.011792,0.0077,-0.008804,-0.007409,0.097401,1.73659,-0.026395,-0.237204,0.211304,-0.233508,-0.203496,-0.010523,-0.058021,-0.101276,
-0.813992,-0.673565,9.71542,-0.008394,-0.006392,-0.020902,-0.008431,-0.006949,0.097259,1.59064,-1.03169,-0.333417,0.211304,-0.234728,-0.20374,-0.015955,-0.042966,-0.103884,
-0.788376,-0.64053,9.65703,0.023094,-0.003224,-0.083323,-0.008021,-0.006583,0.09686,1.57441,-1.41221,-0.146001,0.212768,-0.233996,-0.205692,-0.030436,-0.025337,-0.105292,
-0.781857,-0.631984,9.57825,0.021574,-0.000811,-0.16276,-0.007863,-0.006375,0.096174,1.34247,-1.49455,-0.08722,0.211548,-0.235216,-0.20374,-0.046788,-0.008765,-0.105324,
-0.762436,-0.617728,9.53644,0.036962,-0.005182,-0.206881,-0.007732,-0.006258,0.095571,1.09875,-0.804502,-0.293891,0.212524,-0.234728,-0.204716,-0.061785,0.006446,-0.106176,
-0.773679,-0.616034,9.55785,0.030731,0.002774,-0.184771,-0.007683,-0.006179,0.09547,1.52659,0.484858,-0.042034,0.212524,-0.23546,-0.203252,-0.065638,0.022606,-0.107476,
-0.769818,-0.621447,9.60233,0.031805,-0.007781,-0.140494,-0.00771,-0.006202,0.0958,2.27757,1.55627,0.467587,0.21228,-0.23424,-0.203984,-0.058561,0.044126,-0.105808,
-0.790053,-0.627497,9.62361,0.015314,-0.000448,-0.117261,-0.007787,-0.00626,0.096129,1.12837,1.12154,0.432407,0.212036,-0.235216,-0.203252,-0.046154,0.062903,-0.102088,
-0.779479,-0.679185,9.66697,-0.012293,-0.044014,-0.071606,-0.007839,-0.006541,0.096453,0.481065,0.416005,0.577014,0.211792,-0.234728,-0.205204,-0.041427,0.066365,-0.097956,
-0.812813,-0.657913,9.63757,-0.021399,-0.005134,-0.099491,-0.007959,-0.006691,0.096522,1.05283,-0.392036,0.554317,0.211548,-0.23424,-0.20374,-0.039754,0.072017,-0.092476,
-0.822686,-0.680321,9.60198,-0.048989,-0.011219,-0.13259,-0.008182,-0.006698,0.096196,0.226706,-1.00786,0.746563,0.212524,-0.233752,-0.204472,-0.043547,0.07331,-0.085968,
-0.816582,-0.700741,9.58807,-0.062054,-0.027776,-0.145575,-0.008203,-0.006908,0.095949,0.583912,-0.660884,0.68365,0.21228,-0.234972,-0.204716,-0.049205,0.069682,-0.078932,
-0.825072,-0.701751,9.57937,-0.068762,-0.02165,-0.153453,-0.008211,-0.007017,0.095836,0.434625,0.084429,0.691233,0.21228,-0.233996,-0.204472,-0.048314,0.066905,-0.072544,
-0.841909,-0.7159,9.60352,-0.086292,-0.019118,-0.127103,-0.008332,-0.007092,0.095914,0.457447,0.502047,0.430874,0.211304,-0.233752,-0.203496,-0.040083,0.061884,-0.067928,
-0.838642,-0.718294,9.61262,-0.083234,-0.023984,-0.118151,-0.008398,-0.007174,0.09608,0.380365,0.581853,0.168494,0.211548,-0.234972,-0.204228,-0.030253,0.056238,-0.06612,
-0.79611,-0.707455,9.64324,-0.043528,-0.049567,-0.091957,-0.00817,-0.007132,0.096279,0.447722,0.129828,0.08818,0.211548,-0.234972,-0.202764,-0.027971,0.052051,-0.065776,
-0.785016,-0.685694,9.61286,-0.023648,-0.042846,-0.124521,-0.007905,-0.006971,0.09628,0.999913,-0.396134,-0.098198,0.212524,-0.23424,-0.20496,-0.031568,0.053343,-0.066236,
-0.758229,-0.667629,9.59218,0.003298,-0.050203,-0.148501,-0.00772,-0.006774,0.096024,0.949209,-0.684146,-0.172775,0.21106,-0.234484,-0.20374,-0.042137,0.059006,-0.06754,
-0.777327,-0.683959,9.56417,-0.025763,-0.044996,-0.173689,-0.007683,-0.006765,0.09578,0.998196,-0.726598,-0.142064,0.21228,-0.233996,-0.206424,-0.051585,0.062314,-0.069172,
-0.769036,-0.665084,9.53088,-0.011155,-0.037729,-0.208725,-0.007737,-0.006753,0.095474,0.834511,-0.441087,-0.020466,0.211304,-0.23546,-0.203252,-0.060217,0.067127,-0.069952,
-0.769595,-0.669922,9.5428,-0.014288,-0.040251,-0.196503,-0.007694,-0.006679,0.095367,0.110311,0.310089,0.031271,0.211304,-0.234972,-0.204228,-0.063618,0.067021,-0.070248,
-0.816235,-0.701419,9.60991,-0.05928,-0.027267,-0.123839,-0.007923,-0.006857,0.095763,0.041808,1.28574,-0.013157,0.212524,-0.234972,-0.204716,-0.053623,0.059728,-0.071344,
-0.850149,-0.702313,9.64414,-0.074977,-0.004494,-0.086908,-0.008319,-0.007018,0.096271,-0.27247,1.72034,0.015001,0.211304,-0.233996,-0.204472,-0.033175,0.050917,-0.072952,
-0.871834,-0.73766,9.69491,-0.105893,-0.0134,-0.032238,-0.008596,-0.007196,0.096696,-0.511895,1.46737,-0.146283,0.20984,-0.235216,-0.20374,-0.010292,0.035563,-0.075608,
-0.868317,-0.717108,9.7027,-0.084054,-0.003574,-0.026128,-0.008691,-0.00727,0.096989,-0.070479,0.46871,-0.316976,0.211548,-0.233508,-0.202764,0.005465,0.02404,-0.07928,
-0.864777,-0.702593,9.67125,-0.072693,0.003841,-0.058649,-0.008664,-0.007098,0.096869,0.199825,-0.544108,-0.470812,0.211792,-0.23546,-0.20374,0.010899,0.017698,-0.083732,
-0.837457,-0.653785,9.6163,-0.024687,0.016462,-0.118832,-0.008517,-0.006783,0.096437,0.450872,-1.0063,-0.574063,0.21106,-0.233264,-0.20496,0.006332,0.019609,-0.088508,
-0.817397,-0.634178,9.55492,-0.004694,0.015763,-0.182844,-0.008282,-0.006442,0.095855,0.322615,-0.761863,-0.80579,0.212036,-0.234728,-0.202764,-0.001069,0.023834,-0.094732,
-0.814456,-0.629316,9.5435,-0.001042,0.01677,-0.194774,-0.008163,-0.006319,0.095491,0.310034,0.100473,-0.601672,0.21228,-0.233996,-0.203984,-0.003149,0.027772,-0.101416,
-0.80497,-0.634039,9.55409,0.002756,0.005352,-0.184717,-0.008094,-0.006318,0.095488,0.247749,0.839098,-0.215575,0.210816,-0.234484,-0.204228,0.00156,0.030893,-0.105756,
-0.785171,-0.650725,9.59342,0.007616,-0.022624,-0.146158,-0.007942,-0.006426,0.095738,0.563934,1.31943,-0.052853,0.211548,-0.23302,-0.20496,0.009465,0.033567,-0.107916,
-0.783211,-0.633791,9.65856,0.028602,-0.016439,-0.082695,-0.00783,-0.006427,0.09626,0.676461,1.36252,0.191972,0.211304,-0.234972,-0.203496,0.019063,0.041066,-0.107972,
-0.799491,-0.674297,9.70075,-0.007003,-0.032446,-0.036697,-0.007903,-0.006543,0.096797,-0.168552,0.912246,0.274969,0.21228,-0.233752,-0.204228,0.027994,0.040284,-0.10668,
-0.800441,-0.698589,9.68053,-0.026352,-0.046511,-0.055092,-0.007993,-0.006861,0.096907,-0.597852,0.302588,-0.004917,0.211304,-0.234728,-0.20374,0.031741,0.030035,-0.10628,
-0.822633,-0.716965,9.67496,-0.053467,-0.040118,-0.05753,-0.008114,-0.007073,0.096777,-0.312455,-0.342379,-0.242623,0.210816,-0.23546,-0.20496,0.031799,0.016825,-0.108208,
-0.80146,-0.687876,9.63324,-0.022105,-0.034707,-0.102725,-0.008124,-0.007022,0.09654,0.001677,-0.719174,-0.095198,0.21228,-0.234972,-0.204228,0.024789,0.010063,-0.109948,
-0.825111,-0.693128,9.57464,-0.047395,-0.017871,-0.158651,-0.008138,-0.006905,0.096038,0.156322,-0.614373,0.144095,0.212036,-0.233996,-0.205448,0.020153,0.004855,-0.109756,
-0.832574,-0.700336,9.56544,-0.05812,-0.016167,-0.166679,-0.008292,-0.006969,0.095699,0.303837,-0.116668,0.098323,0.211304,-0.23424,-0.204228,0.019592,0.000313,-0.108892,
-0.847116,-0.720545,9.56089,-0.082074,-0.018452,-0.168621,-0.008398,-0.007107,0.095631,0.654527,0.297701,0.005129,0.211304,-0.233264,-0.20618,0.025195,-0.004275,-0.1092,
-0.857127,-0.716999,9.59858,-0.080679,-0.010565,-0.130536,-0.008517,-0.007194,0.095797,0.948655,0.710953,0.039455,0.211304,-0.234484,-0.204472,0.035556,-0.004885,-0.110016,
-0.848998,-0.715659,9.63931,-0.069074,-0.018298,-0.09081,-0.008524,-0.007171,0.096189,1.02752,0.809956,-0.008307,0.210816,-0.234728,-0.20496,0.046814,-0.003231,-0.111076,
-0.83849,-0.6999,9.66723,-0.046886,-0.01822,-0.064999,-0.00843,-0.007086,0.096532,0.998583,0.717976,-0.05153,0.212036,-0.234728,-0.202276,0.056344,0.000784,-0.11238,
-0.835898,-0.693743,9.68593,-0.038176,-0.017534,-0.047038,-0.008367,-0.006975,0.096765,0.457759,0.235667,-0.32576,0.211548,-0.234484,-0.20374,0.062284,0.002744,-0.115036,
-0.811404,-0.677104,9.65805,-0.012694,-0.024248,-0.077939,-0.008236,-0.006856,0.096719,-0.077199,-0.271238,-0.557372,0.211792,-0.23424,-0.202764,0.060476,0.00098,-0.119692,
-0.798909,-0.641423,9.61724,0.017309,-0.008749,-0.121967,-0.008054,-0.006591,0.096376,-0.055879,-0.540447,-0.545984,0.21228,-0.233508,-0.205936,0.053855,0.000774,-0.124856,
-0.794167,-0.632075,9.56856,0.021066,-0.004592,-0.171387,-0.00797,-0.006367,0.095928,0.386537,-0.530654,-0.268155,0.21106,-0.23424,-0.202764,0.046139,0.003723,-0.128412,
-0.769366,-0.617901,9.55836,0.044854,-0.013758,-0.184552,-0.007821,-0.006253,0.095634,0.566789,-0.113741,0.07607,0.211792,-0.233752,-0.202764,0.038018,0.011544,-0.128872,
-0.790476,-0.630316,9.5643,0.021264,-0.006802,-0.176035,-0.007798,-0.006246,0.095613,0.827054,0.380733,0.463878,0.210816,-0.233996,-0.203252,0.037209,0.020174,-0.126136,
-0.794044,-0.679055,9.60228,-0.013952,-0.037472,-0.134733,-0.007918,-0.006553,0.095832,0.720368,0.711951,0.707982,0.210572,-0.234484,-0.202764,0.040549,0.023831,-0.121008,
-0.798041,-0.706236,9.68673,-0.027635,-0.054623,-0.048618,-0.007953,-0.006933,0.096445,0.712392,0.858757,0.720636,0.211548,-0.23546,-0.20374,0.045788,0.024274,-0.115,
-0.792368,-0.704951,9.73366,-0.01758,-0.059593,-0.002532,-0.007944,-0.007061,0.097102,0.53738,0.753082,0.645718,0.211792,-0.233996,-0.204716,0.049946,0.024302,-0.109276,
-0.802215,-0.72802,9.73918,-0.039804,-0.067055,0.005334,-0.007967,-0.007168,0.097364,0.206087,0.3577,0.635535,0.21106,-0.235704,-0.20252,0.052608,0.01903,-0.104024,
-0.819238,-0.743302,9.69542,-0.065677,-0.061672,-0.035698,-0.008106,-0.007357,0.097173,-0.339982,-0.669374,0.310545,0.211792,-0.23424,-0.204228,0.050609,0.00725,-0.100148,
-0.859965,-0.75138,9.58594,-0.108477,-0.031335,-0.140533,-0.008404,-0.007471,0.096406,-0.144605,-1.77375,-0.118461,0.211304,-0.233996,-0.203496,0.043996,-0.008073,-0.099476,
-0.869362,-0.72848,9.46451,-0.110554,-0.004358,-0.262012,-0.008663,-0.0074,0.09525,0.807994,-2.44181,-0.436206,0.210572,-0.233752,-0.204472,0.031037,-0.01582,-0.101736,
-0.88117,-0.685844,9.412,-0.093318,0.034185,-0.316113,-0.00877,-0.007079,0.09438,1.48353,-1.68754,-0.440244,0.211304,-0.235216,-0.203008,0.020737,-0.010617,-0.105236,
-0.871364,-0.647339,9.48115,-0.05218,0.048758,-0.250781,-0.008771,-0.006678,0.094464,1.57591,0.34,-0.432187,0.211304,-0.234484,-0.205448,0.022484,0.003508,-0.109204,
-0.867483,-0.603121,9.64781,0.000922,0.066542,-0.088342,-0.008685,-0.006264,0.095644,1.39922,2.45673,-0.486911,0.211548,-0.236192,-0.202764,0.042431,0.023654,-0.114268,
-0.85887,-0.611948,9.8262,0.020107,0.044725,0.08891,-0.008608,-0.006084,0.097371,0.701111,3.34196,-0.202902,0.211548,-0.234728,-0.205448,0.073835,0.039401,-0.119188,
-0.88555,-0.602998,9.89722,0.018764,0.063934,0.161211,-0.008698,-0.006079,0.098618,0.43284,1.647,0.355583,0.21106,-0.234728,-0.204228,0.103429,0.052202,-0.11946,
-0.908436,-0.667731,9.78382,-0.056423,0.040278,0.05472,-0.008965,-0.006357,0.098405,0.324899,-1.92036,1.07315,0.211548,-0.233264,-0.203496,0.110827,0.054646,-0.1124,
-0.883268,-0.701876,9.57256,-0.090562,0.006985,-0.155212,-0.008981,-0.006851,0.096779,0.450747,-4.67348,0.899681,0.21106,-0.23424,-0.202764,0.086365,0.051504,-0.101004,
-0.819182,-0.674843,9.45381,-0.045535,-0.015811,-0.280519,-0.008549,-0.006886,0.095128,0.105607,-4.34437,0.343525,0.210816,-0.234728,-0.204228,0.043849,0.049355,-0.092256,
-0.808131,-0.643022,9.41775,-0.021473,0.000446,-0.319424,-0.008164,-0.006592,0.094355,0.861895,-1.50523,-0.243475,0.212036,-0.234484,-0.204472,0.016429,0.052368,-0.089972,
-0.761692,-0.565494,9.50563,0.073945,0.012469,-0.241049,-0.007851,-0.006049,0.094616,0.95349,2.0218,-0.102036,0.211304,-0.233996,-0.204472,0.014277,0.069423,-0.091164,
-0.819559,-0.590728,9.66461,0.035625,0.031236,-0.076442,-0.007883,-0.005788,0.095852,0.504075,3.89269,0.876168,0.210328,-0.235216,-0.204472,0.044229,0.082926,-0.088728,
-0.864083,-0.606229,9.81709,0.013221,0.045184,0.079961,-0.008388,-0.005992,0.09741,1.2392,2.59847,1.9256,0.21106,-0.23424,-0.20496,0.08082,0.097764,-0.076416,
-0.82924,-0.657881,9.91139,0.006182,-0.019369,0.174127,-0.008452,-0.006331,0.098642,0.840348,-0.702859,2.69663,0.210816,-0.234972,-0.202276,0.089447,0.109005,-0.053992,
-0.805598,-0.733736,9.83379,-0.046748,-0.081942,0.099928,-0.008187,-0.006968,0.098724,1.11927,-3.8045,2.82176,0.211548,-0.234484,-0.204228,0.0646,0.109835,-0.025836,
-0.770013,-0.739393,9.68925,-0.048223,-0.102831,-0.046385,-0.007912,-0.007375,0.097611,0.623165,-5.24661,2.30675,0.210816,-0.233508,-0.202764,0.015082,0.107636,0.001688,
-0.686027,-0.756935,9.54179,-0.027913,-0.165623,-0.198752,-0.007322,-0.007487,0.096151,0.342163,-4.98344,1.56805,0.21106,-0.234484,-0.203984,-0.048313,0.097606,0.023052,
-0.651416,-0.706557,9.47401,0.019798,-0.150007,-0.272173,-0.006723,-0.007322,0.095076,0.914319,-3.40861,1.24924,0.210084,-0.234484,-0.204716,-0.105142,0.094428,0.03902,
-0.625647,-0.627965,9.4871,0.090872,-0.113978,-0.266297,-0.006409,-0.006682,0.094803,1.37594,-2.03181,1.16041,0.211548,-0.234728,-0.203252,-0.149533,0.105989,0.052788,
-0.663299,-0.551366,9.5543,0.124057,-0.03609,-0.201314,-0.006459,-0.005912,0.095205,2.5496,-1.43576,1.75094,0.21106,-0.234972,-0.202764,-0.179106,0.135624,0.069208,
-0.737545,-0.565604,9.69618,0.072493,0.005921,-0.053251,-0.007014,-0.00561,0.09625,3.50578,-1.28993,3.59959,0.211548,-0.234484,-0.203496,-0.196132,0.175541,0.097484,
-0.887284,-0.686354,9.83224,-0.107573,0.032182,0.101785,-0.008132,-0.0063,0.097638,5.98886,-1.20019,6.24646,0.210572,-0.234972,-0.203496,-0.193854,0.219534,0.146984,
-1.00934,-0.838674,9.8288,-0.306617,0.01929,0.117661,-0.009496,-0.007682,0.098299,6.2079,-4.00069,7.46304,0.21106,-0.233996,-0.20618,-0.18941,0.258644,0.215064,
-1.18307,-0.98459,9.8703,-0.532748,0.046631,0.181653,-0.010996,-0.009196,0.098483,12.9108,-6.28151,9.53194,0.210572,-0.233508,-0.20496,-0.188799,0.314679,0.299624,
-1.2294,-0.719516,9.78938,-0.394401,0.239201,0.08811,-0.012111,-0.008666,0.09828,21.0609,-7.53206,15.1081,0.210572,-0.233752,-0.206912,-0.196275,0.477799,0.425848,
-1.15023,-0.442939,9.79299,-0.17481,0.330492,0.069563,-0.011951,-0.006039,0.097893,30.5446,-6.7827,29.4657,0.209108,-0.232288,-0.207644,-0.209954,0.765774,0.65408,
-1.00802,-0.244867,9.87336,0.015333,0.310999,0.129213,-0.010848,-0.003759,0.098315,40.2637,-9.36192,39.3156,0.209108,-0.22936,-0.21106,-0.245131,1.17579,1.00493,
-0.547646,-0.447569,9.73073,0.091193,-0.191448,-0.039502,-0.007863,-0.003819,0.098,36.1629,-15.8905,44.0491,0.207156,-0.227896,-0.211548,-0.378632,1.58289,1.4274,
-0.64273,-0.560824,9.71295,-0.119485,-0.223459,-0.046565,-0.006056,-0.005381,0.097193,39.4406,-12.4098,44.4781,0.205692,-0.226676,-0.214964,-0.514942,1.96415,1.8739,
-0.492589,-0.418504,9.56313,0.014387,-0.264013,-0.212302,-0.00575,-0.005247,0.096359,39.4571,-7.78492,39.327,0.203496,-0.223992,-0.215696,-0.628985,2.36772,2.29527,
-0.449108,-0.226346,9.12176,0.106659,-0.180732,-0.660405,-0.004742,-0.00353,0.093413,28.8955,-0.694146,33.5453,0.203008,-0.22082,-0.21838,-0.688461,2.7295,2.66104,
-0.52447,-0.057432,9.42258,0.160448,-0.05655,-0.357793,-0.004857,-0.001663,0.092719,27.2485,4.18253,28.2965,0.200568,-0.221308,-0.219112,-0.684243,3.04187,2.97142,
-0.454404,0.224979,9.5954,0.384463,0.038132,-0.192594,-0.004854,0.000589,0.095095,30.9357,7.09789,27.2763,0.199348,-0.218136,-0.22082,-0.653405,3.39101,3.25212,
-0.661948,0.186618,9.65381,0.18195,0.108704,-0.117641,-0.005522,0.001785,0.096255,30.2434,8.55125,30.9751,0.197884,-0.216672,-0.221796,-0.579196,3.74432,3.54565,
-0.841874,0.31985,9.98495,0.132592,0.258671,0.227668,-0.007461,0.002245,0.098206,31.8649,5.73015,31.9408,0.195688,-0.21594,-0.222772,-0.496099,4.11367,3.86377,
-0.950506,0.457561,9.9152,0.109142,0.386372,0.169466,-0.008944,0.003595,0.099514,28.4818,-1.42573,31.638,0.19398,-0.213988,-0.223992,-0.451735,4.4845,4.18601,
-0.697061,0.398637,10.0308,0.203774,0.12827,0.266417,-0.008281,0.004026,0.099737,23.233,-8.25813,32.6803,0.193248,-0.21228,-0.226188,-0.510621,4.79719,4.51,
-0.609715,0.457636,9.98036,0.254778,0.093221,0.21215,-0.006629,0.004063,0.100059,22.2712,-12.0555,33.4998,0.191784,-0.210816,-0.22692,-0.63211,5.08011,4.84207,
-0.691627,0.471908,9.68792,0.14594,0.164114,-0.072047,-0.006629,0.004438,0.098343,22.1418,-14.1411,32.5893,0.191296,-0.20984,-0.228384,-0.769057,5.35362,5.1721,
-0.496625,0.601458,9.51076,0.317682,0.121123,-0.256969,-0.006074,0.005169,0.095997,21.0558,-14.0013,29.8936,0.189588,-0.210084,-0.229116,-0.935656,5.6298,5.48378,
-0.390948,0.523187,9.53201,0.294739,-0.01536,-0.2438,-0.004562,0.005456,0.095217,14.1533,-11.8633,27.7921,0.189832,-0.2074,-0.229848,-1.10155,5.84864,5.76997,
