-52.5503,2.19956,68.0473,
-53.7009,1.65014,69.4537,
-54.4216,1.35704,70.1627,
-54.8337,1.34235,70.3903,
-54.9742,1.4077,70.4659,
-54.7941,1.42039,70.5006,
-54.6201,1.55983,70.371,
-54.5659,1.79907,70.1242,
-54.4146,1.89305,69.8942,
-54.3218,1.81371,69.5721,
-53.9275,1.09309,69.0992,
-52.8628,-0.0519213,67.8979,
-51.3252,-1.0671,65.9145,
-49.374,-2.71555,63.4973,
-47.6582,-4.70958,61.0432,
-46.6555,-6.63149,59.1203,
-45.9767,-8.72599,57.1495,
-45.6881,-10.918,55.2494,
-46.1989,-12.8299,53.284,
-47.1483,-13.6982,51.11,
-48.0332,-13.9194,48.858,
-48.9623,-14.2409,46.2529,
-49.9871,-14.2722,43.0618,
-50.9961,-13.697,39.499,
-51.7822,-13.0135,36.2789,
-52.3634,-12.5376,33.5353,
-52.995,-12.2591,31.014,
-53.4912,-11.9731,28.6288,
-53.8155,-11.8032,26.6351,
-54.2724,-11.5418,24.5898,
-54.7359,-11.1072,22.6808,
-55.0009,-10.9409,21.197,
-55.132,-11.1456,19.9624,
-55.1067,-11.8958,19.1166,
-55.1149,-12.7971,18.6201,
-55.312,-13.3261,18.2393,
-55.4889,-13.7495,17.9097,
-55.5734,-13.9311,17.4673,
-55.5475,-13.6156,16.9557,
-55.585,-12.6038,16.3735,
-55.7842,-11.5417,16.0718,
-55.895,-11.2385,16.3643,
-55.7653,-11.1935,16.6906,
-55.4557,-11.2745,16.9656,
-55.2253,-11.2501,16.9966,
-55.2601,-10.9374,16.8028,
-55.3447,-10.2613,16.7452,
-54.1678,-7.86471,17.0254,
-50.2221,-3.01913,17.8634,
-44.6592,2.18754,18.8762,
-39.7894,5.36756,19.6003,
-35.7835,6.50138,20.1128,
-32.27,6.41499,20.2249,
-28.6562,5.71933,20.0772,
-24.6068,4.8246,20.259,
-20.6037,3.94487,20.7649,
-17.6187,3.2081,21.5427,
-15.7026,2.63246,22.5696,
-13.3839,2.35005,23.4425,
-10.6778,2.57561,23.9036,
-8.27718,3.28483,24.1359,
-6.40445,3.9305,24.3153,
-4.75787,4.10399,24.5472,
-3.18811,4.10698,24.8342,
-1.75408,4.25678,25.1424,
-0.536618,4.47421,25.5265,
0.10364,4.72794,25.8542,
0.235544,5.07031,26.1049,
0.160657,5.26199,26.2337,
0.0849199,5.16907,26.2239,
0.054381,5.08586,26.2281,
-0.0191304,5.05908,26.2708,
-0.296199,5.01044,26.3383,
-0.848306,5.00692,26.454,
-1.23962,4.94678,26.4684,
-1.2881,4.89331,26.3771,
-1.41649,4.90681,26.3235,
-1.7031,4.9665,26.2911,
-2.00169,5.09965,26.4703,
-2.20976,5.47191,27.3484,
-2.21321,5.52902,29.7319,
-1.89656,4.84708,33.9316,
-1.2245,4.16242,39.6536,
-0.761771,3.93673,46.2166,
-0.840564,3.84106,52.6326,
-1.03947,3.67157,58.5446,
-1.44881,4.1552,64.3548,
-2.27513,5.1633,70.2904,
-2.99897,5.5855,75.7224,
-3.20372,5.10844,79.7669,
-3.24755,4.49992,82.1284,
-3.22924,4.26616,82.9922,
-3.11349,4.3129,83.121,
-2.90992,4.24637,83.1309,
-2.69859,3.95005,83.1003,
-2.65653,3.84834,83.0456,
-2.59658,3.8157,82.8851,
-2.49609,3.17096,81.8871,
-2.18141,1.77615,78.5282,
-1.57151,0.861246,73.4517,
-0.811159,1.08722,67.4128,
-0.453086,2.4806,60.3546,
-0.285325,4.04242,52.9498,
0.835903,3.68841,44.841,
2.05437,2.38357,37.3433,
2.2778,1.39102,30.0377,
2.02087,0.583064,22.4166,
1.95574,0.25475,15.0028,
2.12746,0.28828,8.34813,
2.40803,0.393428,3.0545,
2.86572,0.316445,-2.13155,
3.06377,-0.132912,-7.48977,
3.20981,-0.864625,-12.9926,
3.86893,-1.98192,-18.7937,
4.61707,-3.247,-24.3828,
4.6114,-4.11574,-30.0019,
4.17226,-4.3185,-36.4969,
4.05402,-4.11885,-42.7533,
2.97186,-4.19076,-48.7019,
1.02675,-4.46439,-54.7692,
0.15863,-4.4983,-59.9098,
0.456974,-4.58709,-63.7162,
0.950189,-5.14631,-66.2244,
1.21,-5.28201,-67.2245,
1.17378,-5.00007,-67.2158,
0.884474,-4.93503,-66.8284,
0.570279,-4.9876,-66.3236,
0.386597,-4.97843,-65.9949,
0.257969,-4.86051,-65.7055,
0.120777,-4.68005,-65.4703,
0.0761426,-4.28181,-65.3581,
0.11338,-3.75363,-65.2441,
0.130652,-3.1846,-65.0403,
0.0770475,-2.68504,-64.5259,
-0.0338478,-2.47637,-63.9946,
-0.181745,-2.36892,-63.7702,
-0.451819,-2.15976,-63.7746,
-0.727674,-1.92986,-63.838,
-0.928348,-1.80689,-63.8281,
-1.24825,-1.86781,-63.7656,
-1.60509,-1.98702,-63.5881,
-1.82286,-2.00147,-63.1508,
-1.93047,-1.46664,-62.1606,
-1.95479,0.247066,-59.7816,
-1.9955,3.36342,-54.8639,
-1.72899,6.87272,-47.4927,
-1.69329,10.1035,-37.5341,
-1.65471,12.4046,-25.7107,
-1.26249,13.148,-14.2185,
-0.351388,12.2922,-3.9626,
1.40202,10.8652,6.11864,
2.13839,10.8117,17.1071,
1.27924,11.457,28.2133,
1.15811,10.2167,38.087,
1.68687,7.95834,47.2733,
1.06934,6.31473,56.4615,
-0.152268,4.72614,64.8503,
-1.14212,3.479,72.9694,
-2.02936,2.14458,80.6275,
-2.61194,0.364125,86.9791,
-2.8119,-1.81272,92.7514,
-3.48722,-3.96414,98.607,
-4.19599,-5.40541,103.635,
-4.11889,-6.21236,107.333,
-3.83489,-6.2953,109.901,
-3.8706,-6.00761,110.954,
-3.8031,-5.88761,111.004,
-3.53638,-5.87688,110.877,
-3.33118,-5.71909,110.717,
-3.2261,-5.39859,110.569,
-3.05599,-5.16743,110.393,
-2.83921,-4.94034,110.237,
-2.8369,-4.63044,110.258,
-2.96187,-4.26323,110.327,
-2.96818,-3.89747,110.431,
-2.88035,-3.68,110.606,
-2.7481,-3.59973,110.748,
-2.58629,-3.49729,110.847,
-2.42907,-3.17732,110.901,
-2.38111,-2.81906,110.958,
-2.43032,-2.6735,111.037,
-2.39136,-2.58414,111.112,
-2.23117,-2.49023,111.097,
-1.97353,-2.46712,110.901,
-1.84376,-2.42919,110.531,
-1.83868,-2.38177,110.168,
-1.71671,-2.44506,109.781,
-1.60029,-2.4303,109.049,
-1.50582,-2.23214,107.614,
-1.20824,-2.44005,104.713,
-0.797009,-2.65136,100.902,
-0.270849,-1.87863,98.1452,
0.416691,-1.35666,95.5077,
1.12335,-1.6108,91.7402,
1.37478,-1.86551,87.1377,
1.24303,-1.8338,82.2259,
1.16626,-2.24629,77.7079,
0.980783,-3.04285,74.2156,
0.477618,-3.55935,71.0723,
-0.175565,-3.8784,67.057,
-0.650312,-3.76424,62.7467,
-1.45462,-3.41131,58.6426,
-2.37334,-2.71647,54.1105,
-2.75836,-1.84709,49.7461,
-2.98017,-1.1263,45.9059,
-3.34041,-0.313619,42.0064,
-3.77453,0.486418,38.2193,
-3.74552,0.986537,35.4183,
-3.11241,1.23643,33.8728,
-2.18585,1.58239,32.623,
-1.35306,2.1627,31.3981,
-0.811681,3.12694,29.9051,
-0.556619,4.26844,28.3788,
-0.839158,5.13622,27.4569,
-1.26123,5.60114,27.0859,
-1.36287,5.69075,26.7737,
-1.23373,5.8936,26.3086,
-1.13292,6.31171,25.6385,
-1.14196,6.61558,24.9388,
-1.16386,6.7642,24.4026,
-1.20579,6.89647,24.01,
-1.20723,6.94794,23.769,
-1.1235,6.86271,23.6461,
-1.08947,6.772,23.5675,
-1.10461,6.80804,23.4477,
-1.07943,6.84057,23.1856,
-0.954639,6.70173,22.711,
-0.815896,6.5301,22.0842,
-0.722095,6.53129,21.5989,
-0.672608,6.54516,21.2737,
-0.675162,6.50037,20.9716,
-0.726673,6.36239,20.6612,
-0.90436,6.06073,20.21,
-1.2551,5.6376,19.6189,
-1.77067,5.01962,18.8485,
-2.33056,4.42264,17.8554,
-2.86882,3.96766,16.6591,
-3.27985,3.71906,15.3582,
-3.46382,3.7616,14.2298,
-3.4997,3.80685,13.5001,
-3.3741,3.74969,13.1251,
-3.16679,3.66016,12.7592,
-3.03804,3.58603,12.326,
-3.00298,3.52244,12.0654,
-3.03037,3.41834,11.976,
-3.0714,3.34945,11.9752,
-3.07464,3.29787,12.0189,
-3.02605,3.22395,12.0123,
-2.98501,3.21965,11.997,
-2.97134,3.28027,12.0102,
-2.96956,3.39132,12.0537,
-2.97388,3.49353,12.1141,
-2.98382,3.55496,12.1549,
-2.99054,3.5844,12.1909,
-2.95771,3.57213,12.2141,
-2.927,3.52171,12.1933,
-2.9237,3.45783,12.1451,
-2.93395,3.41343,12.0952,
-2.95496,3.40453,11.9925,
-2.91972,3.40521,11.7431,
-2.80182,3.22799,11.249,
-2.59647,2.80264,10.5303,
-2.352,2.14636,9.59888,
-2.1732,1.44229,8.36365,
-2.05822,1.00911,7.03063,
-1.97605,0.834116,5.7664,
-1.95776,0.802613,4.81616,
-1.93251,0.746298,4.37179,
-1.91038,0.502691,4.10758,
-1.86335,0.178261,3.85003,
-1.77249,-0.0368178,3.60121,
-1.69395,-0.126373,3.43994,
-1.50426,-0.278143,3.29625,
-1.20075,-0.489027,3.10483,
-0.873828,-0.724691,2.91174,
-0.736515,-0.94742,2.75964,
-0.729972,-0.987993,2.73661,
-0.817302,-0.933741,2.85814,
-1.01379,-0.836699,3.06396,
-1.20576,-0.660097,3.28322,
-1.39075,-0.409168,3.50812,
-1.50092,-0.0753829,3.75617,
-1.51807,0.201243,3.952,
-1.62757,0.494086,4.16993,
-1.9764,0.88944,4.60075,
-3.03645,1.48764,5.53763,
-5.27337,2.40227,6.96642,
-8.2105,3.6533,8.29566,
-13.4245,5.05614,10.1719,
-21.7057,6.13751,12.8864,
-30.8094,7.02144,15.6054,
-40.2454,7.85898,17.356,
-49.9562,8.78972,16.7391,
-56.4092,10.0386,15.1867,
-58.0016,10.1861,15.9622,
-58.0794,8.85715,18.3007,
-57.9991,7.71608,20.1475,
-56.8141,7.29066,21.9633,
-55.0216,7.01607,23.7482,
-52.7922,6.87973,25.3574,
-49.6997,7.62508,26.9218,
-45.9013,8.6524,28.4556,
-43.0848,9.24886,29.3291,
-42.9831,9.33238,29.1285,
-42.9929,8.99103,29.2371,
-42.3035,8.82526,29.6818,
-42.3156,8.91558,29.8173,
-42.0066,9.03908,29.9814,
-41.6557,9.08093,30.1225,
-41.5093,9.05102,30.2408,
-41.1636,8.96012,30.4022,
-40.9951,8.86041,30.4748,
-40.8691,8.75556,30.5358,
-40.7115,8.73222,30.5803,
-40.5394,8.75738,30.5874,
-40.353,8.65589,30.6179,
-40.3201,8.45453,30.6507,
-40.2924,8.30405,30.6607,
-40.1497,8.26222,30.6784,
-40.0193,8.22985,30.8152,
-39.835,8.11189,31.0366,
-39.821,8.00553,31.0702,
-40.1153,7.9743,31.0758,
-40.2813,7.90646,31.234,
-40.2388,7.91622,31.3656,
-40.0196,8.08419,31.6713,
-39.6954,8.56978,32.4773,
-39.0935,10.0777,34.1689,
-38.4599,12.0175,36.9476,
-38.087,13.6454,40.3864,
-38.1823,15.112,44.0675,
-39.0718,15.9608,48.2323,
-40.0377,15.9486,53.6026,
-40.5055,15.1226,60.0735,
-40.8816,13.4452,67.0894,
-41.2977,11.3733,73.6066,
-41.6567,9.34497,78.8909,
-41.9132,7.28158,83.2105,
-42.086,5.32453,86.6715,
-42.1532,3.7426,89.4571,
-42.162,2.66618,91.6558,
-42.4713,1.66976,93.4278,
-42.9525,0.715123,94.8398,
-43.3048,0.178548,95.8897,
-43.7168,-0.195263,96.6802,
-43.9604,-0.640458,97.0922,
-43.8162,-0.89554,97.1548,
-43.6782,-0.83509,97.0498,
-43.6521,-0.73277,96.8878,
-43.7268,-0.680681,96.7425,
-43.7783,-0.706191,96.606,
-43.6061,-0.723544,96.3685,
-42.8645,-0.390644,95.432,
-41.5234,0.386829,93.3331,
-40.2368,1.30139,90.2981,
-39.5503,1.55539,86.76,
-39.354,1.16883,82.6731,
-38.9626,0.802589,78.5286,
-37.7335,0.977522,74.3987,
-36.3683,1.93243,70.1274,
-35.2413,3.0008,66.1172,
-34.8611,3.53523,61.7676,
-35.8041,3.35155,56.3867,
-37.5142,2.42172,50.4152,
-39.0192,2.55803,43.4811,
-39.6306,3.60423,37.4649,
-40.098,3.28729,33.4205,
-40.0169,2.36941,29.237,
-39.3781,1.72593,24.8458,
-39.2531,1.44716,19.4816,
-38.7574,1.58104,13.9362,
-38.1368,1.77844,8.66357,
-37.8064,1.59038,3.14532,
-37.0087,0.534703,-1.77174,
-36.8227,-1.32283,-6.98236,
-37.1956,-3.61158,-11.9544,
-37.8107,-5.79473,-16.3854,
-39.1454,-7.60049,-20.5584,
-40.2098,-9.17257,-23.9521,
-40.8717,-10.0828,-27.3775,
-41.0753,-10.1837,-30.6898,
-41.0494,-10.422,-33.1417,
-41.3605,-11.3019,-34.9447,
-41.8511,-12.3507,-36.2633,
-42.4723,-13.357,-37.1876,
-42.7335,-13.8371,-38.0354,
-42.5488,-13.998,-38.3675,
-42.5053,-14.1612,-38.6145,
-42.5872,-14.0792,-38.9146,
-42.6083,-14.1399,-38.9364,
-42.6912,-14.2408,-38.9542,
-42.6671,-14.3533,-38.7402,
-42.6021,-14.651,-38.3923,
-42.6639,-14.9472,-38.1195,
-42.7116,-15.1264,-37.919,
-42.7018,-15.1346,-37.7912,
-42.744,-14.9613,-37.5754,
-42.7108,-14.6286,-36.9612,
-42.4519,-14.2798,-35.6076,
-42.0833,-13.9037,-33.588,
-41.8975,-12.835,-31.0426,
-41.5316,-10.8137,-27.7873,
-40.7013,-8.19519,-24.2937,
-39.715,-5.76676,-20.1122,
-39.2776,-4.12059,-15.1702,
-39.1016,-2.90164,-9.72586,
-38.8436,-1.8105,-4.24913,
-39.0757,-0.734219,0.848422,
-39.0606,0.228988,6.92885,
-39.1268,0.399475,13.3301,
-39.9004,0.214895,19.456,
-40.854,0.490822,24.7838,
-41.8646,1.15533,29.3111,
-43.0853,1.31451,34.5939,
-43.984,1.03529,40.3952,
-44.6762,1.36285,46.0216,
-45.4982,1.89145,51.5858,
-46.2301,1.9791,57.2864,
-47.1066,1.78606,62.8499,
-47.9277,1.01693,68.5876,
-48.4122,-0.683052,74.9032,
-48.6753,-2.763,81.2707,
-48.8676,-4.71218,86.5531,
-48.9993,-6.21353,90.6816,
-49.326,-6.98274,94.2731,
-50.2836,-8.05741,97.467,
-51.8052,-9.62713,100.776,
-53.3895,-11.1962,104.24,
-54.3201,-12.8408,107.304,
-55.0114,-14.213,110.071,
-55.6878,-15.846,112.658,
-55.7741,-17.0838,114.18,
-55.9178,-17.7337,114.858,
-56.1223,-18.1232,115.022,
-56.1881,-18.1122,114.782,
-56.3285,-18.0933,114.586,
-56.3618,-17.8985,114.101,
-56.2568,-17.7059,113.475,
-56.0322,-17.5097,112.68,
-55.6567,-16.9272,111.378,
-54.7559,-15.8647,109.324,
-53.393,-14.5197,106.538,
-51.7094,-12.7867,102.992,
-49.4738,-11.1498,99.1177,
-47.8694,-10.3287,95.9051,
-46.7024,-9.5182,92.5299,
-45.0456,-8.61162,88.7918,
-44.0908,-8.40473,85.8777,
-43.3916,-8.70369,83.1664,
-41.7261,-9.36149,80.3156,
-39.8323,-10.4325,76.8523,
-38.7702,-10.7869,71.9145,
-38.3066,-9.92769,66.1827,
-37.7703,-8.6724,60.8091,
-37.2714,-7.44584,55.8332,
-36.5608,-6.67176,51.2032,
-35.3927,-6.28548,46.8451,
-34.1338,-5.77371,42.5493,
-33.179,-5.44671,38.7574,
-32.3104,-5.16096,35.2172,
-31.1588,-4.80968,32.1189,
-29.7715,-4.4938,29.5732,
-28.2766,-3.94426,27.453,
-26.9089,-3.24712,25.8682,
-26.1541,-2.73801,25.0745,
-26.0878,-2.61161,24.8637,
-26.3997,-2.6654,24.8243,
-26.792,-2.75066,24.9103,
-26.9288,-2.84198,24.8897,
-26.8438,-2.82735,24.8482,
-26.4334,-2.56271,24.9724,
-25.6553,-1.51709,25.2894,
-24.5921,0.537452,25.6637,
-22.9535,2.93224,25.9597,
-20.8923,4.91864,26.2199,
-18.6698,6.10048,26.5879,
-15.9548,6.45367,26.9687,
-12.6167,6.48552,27.0769,
-9.58565,6.5398,26.9066,
-7.63979,6.43147,26.4525,
-6.2131,6.04065,25.9213,
-5.06023,5.38419,25.5586,
-4.19077,4.57345,25.2274,
-3.31607,3.68181,24.8166,
-2.43832,2.9263,24.4535,
-1.65179,2.21256,24.2295,
-0.929898,1.51873,24.1547,
-0.170398,0.717352,24.4146,
0.639388,-0.396561,24.7612,
1.41077,-1.27993,25.0406,
1.93963,-1.67144,25.2805,
2.17883,-1.78841,25.4811,
2.49041,-2.00051,25.807,
2.83459,-2.23577,26.0926,
2.95626,-2.17601,26.2766,
3.00698,-2.07483,26.4482,
3.02431,-1.98672,26.6008,
2.98075,-1.90374,26.8093,
3.0618,-1.95384,27.0017,
3.21703,-2.00711,27.1322,
3.40833,-2.05519,27.2512,
3.6205,-2.16114,27.3302,
3.70696,-2.16686,27.3129,
3.62967,-1.98983,27.261,
3.41712,-1.84205,27.2515,
3.12568,-1.66219,27.368,
2.63934,-1.32379,27.8607,
1.31239,-0.964495,29.0566,
-1.0051,-1.22986,30.4473,
-4.50333,-2.37117,31.7015,
-7.9096,-3.46988,32.7418,
-9.64501,-3.66181,33.1325,
-10.3869,-2.87337,33.0765,
-10.5483,-2.03678,32.9151,
-10.3583,-1.71852,32.8562,
-10.1272,-1.58158,32.8665,
-9.89581,-1.45129,32.8217,
-9.73394,-1.32149,32.8037,
-9.65413,-1.15157,32.8007,
-9.48802,-1.00986,32.807,
-9.23802,-0.85648,32.9465,
-8.79748,-0.402944,33.2643,
-8.15428,0.276676,33.7196,
-7.6565,0.803165,34.0576,
-7.26143,1.01884,34.058,
